Time	[IRS1]	[IRS1a]	[IRS1pS636_639]	[Akt]	[AktpT308]	[TSC2]	[TSC2pT1462]	[PRAS40]	[PRAS40pT246]	[S6K]	[S6KpT389]	[FourEBP1]	[FourEBP1pT37_46]	[PI3K]	[pPI3K]	[pmTORC1]	[mTORC1cyt]	[mTORC1lys]	Values[Insulin]	Values[AA]	Values[_kIRS1Act]	Values[_kIRS1Inact]	Values[kIRS1Phos]	Values[_kPI3KPhos]	Values[kPI3KDephos]	Values[_kAktPhos]	Values[kAktDephos]	Values[kTSC2Phos]	Values[_kTSC2Dephos]	Values[_kmTORC1cytToLys]	Values[_kmTORC1LysToCyt]	Values[_kmTORC1Phos]	Values[kmTORC1Dephos]	Values[_kPras40Phos]	Values[kPras40Dephos]	Values[_kFourEBP1Phos]	Values[kFourEBP1Dephos]	Values[_kS6KPhos]	Values[kS6KDephos]
135.97	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
135.98	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
135.99	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.01	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.02	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.03	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.04	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.05	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.06	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.07	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.08	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.09	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.1	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.11	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.12	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.13	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.14	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.15	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.16	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.17	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.18	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.19	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.2	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.21	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.22	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.23	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.24	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.25	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.26	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.27	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.28	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.29	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.3	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.31	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.32	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.33	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.34	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.35	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.36	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.37	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.38	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.39	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.4	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.41	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.42	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.43	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.44	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.45	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.46	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.47	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.48	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.49	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.5	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.51	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.52	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.53	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.54	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.55	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.56	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.57	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.58	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.59	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.6	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.61	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.62	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.63	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.64	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.65	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.66	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.67	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.68	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.69	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.7	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.71	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.72	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.73	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.74	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.75	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
136.76	4.71254	0.57493	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80328	8.19672	1.80328	8.19672	6.34949	3.65051	4.54545	2.72728	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
